fold,model,stage,n,positive_rate,roc_auc,average_precision,brier,log_loss,lift_top_10pct,recall_top_20pct
2,pooled_catboost_trajectory,T2_engaged,1058.0,0.34026465028355385,0.6270495065265839,0.44233452635946036,0.21792192410978603,0.6258959445357923,1.4139937106918241,0.2722222222222222
2,pooled_catboost_trajectory,MACRO,2024.0,0.40880465309738706,0.5833103062303066,0.4650280840979619,0.23951921180780936,0.6715123686321786,1.1324917877703145,0.2263102725366876
2,trajectory_validation_hybrid,T0_cold,484.0,0.4380165289256198,0.5419499167591565,0.47435384987016926,0.2463385872294159,0.6857776176264382,1.118213323065075,0.21226415094339623
2,trajectory_validation_hybrid,T1_first_inquiry,482.0,0.44813278008298757,0.5809314954051796,0.47839587606425615,0.25429712408422617,0.7028635437343049,0.8652683295540438,0.19444444444444445
2,trajectory_validation_hybrid,T2_engaged,1058.0,0.34026465028355385,0.6237304998408151,0.428192228344608,0.2158339482913574,0.6210499997950434,1.3862683438155137,0.2611111111111111
2,trajectory_validation_hybrid,MACRO,2024.0,0.40880465309738706,0.5822039706683837,0.46031398475967783,0.23882321986833313,0.6698970537185955,1.123249998811544,0.2226065688329839
3,multihead_trajectory,T0_cold,484.0,0.4793388429752066,0.5334051724137931,0.5112595079980135,0.2501129433274285,0.6933787946418779,1.192118226600985,0.21551724137931033
3,multihead_trajectory,T1_first_inquiry,483.0,0.4865424430641822,0.5454186684969115,0.5161466561193417,0.2509124062022227,0.6949829995316511,1.1325227963525835,0.20851063829787234
3,multihead_trajectory,T2_engaged,1007.0,0.34756703078450846,0.601391606871059,0.4345428028607902,0.22010799145382245,0.630762360317186,1.4243281471004243,0.2714285714285714
3,multihead_trajectory,MACRO,1974.0,0.43781610560796574,0.5600718159272545,0.48731632232604855,0.24037778032782456,0.6730413848302383,1.2496563900179976,0.2318188170352514
3,specialist_random_forest_trajectory,T0_cold,484.0,0.4793388429752066,0.5114258347016968,0.498189644631407,0.250903159740068,0.694995409031543,1.0643912737508796,0.22413793103448276
3,specialist_random_forest_trajectory,T1_first_inquiry,483.0,0.4865424430641822,0.5621654083733699,0.5367817338611135,0.24805579145452286,0.6891317149048563,1.1325227963525835,0.22127659574468084
3,specialist_random_forest_trajectory,T2_engaged,1007.0,0.34756703078450846,0.6451489454229181,0.47412906907359215,0.2149520495280845,0.6196710591666975,1.4528147100424327,0.28285714285714286
3,specialist_random_forest_trajectory,MACRO,1974.0,0.43781610560796574,0.5729133961659949,0.5030334825220376,0.23797033357422515,0.6679327277010323,1.216576260048632,0.24275722321210216
3,specialist_catboost_trajectory,T0_cold,484.0,0.4793388429752066,0.51665982484948,0.4879733587864734,0.2512798536008374,0.6957400315100316,0.9792399718508094,0.21120689655172414
3,specialist_catboost_trajectory,T1_first_inquiry,483.0,0.4865424430641822,0.5940116678105696,0.5516959002172489,0.2438018284764798,0.6806694528857135,0.964741641337386,0.23829787234042554
